TOTAL_EPS,Dataset,Seed,util_gap,mia_gap,class_collapse,dplc_util_gap,dplc_mia_gap
1.0,MAGIC04,101,0.09066671540020388,-0.3841787037037037,0,0.14609299171123757,-0.3841787037037037
1.0,Banknote,42,-0.12890447896532786,-0.18600576456310675,0,-0.006562149521559646,-0.18600576456310675
1.0,Banknote,123,0.23071324599708876,-0.01694983818770235,0,0.25413415419858254,-0.01694983818770235
1.0,Banknote,456,0.33030281337246753,-0.09684339603559872,0,0.38864628820960695,-0.09684339603559872
1.0,Banknote,789,0.2092848450139595,-0.08001491707119751,0,0.259002076025485,-0.08001491707119751
1.0,Banknote,101,0.13015725296489844,-0.07206715210355985,0,0.2754790369150737,-0.07206715210355985
1.0,Ionosphere,42,0.06037151702786375,-0.24826723142087015,0,0.04373065015479877,-0.24826723142087015
1.0,Ionosphere,123,0.1358359133126934,-0.06324605313823639,0,0.13699690402476783,-0.06324605313823639
1.0,Ionosphere,456,0.36068111455108354,-0.3304197150558337,0,0.41021671826625383,-0.3304197150558337
1.0,Ionosphere,789,0.2770897832817338,-0.29474393530997295,0,0.3397832817337461,-0.29474393530997295
1.0,Ionosphere,101,0.19659442724458198,-0.41316904120138626,0,0.1756965944272445,-0.41316904120138626
1.0,Sonar,42,0.030933062880324547,-0.45626710454296665,0,0.030933062880324547,-0.45626710454296665
1.0,Sonar,123,0.07961460446247459,-0.4530377668308704,0,0.09685598377281945,-0.4530377668308704
1.0,Sonar,456,0.17292089249492898,-0.4470717022441162,0,0.1100405679513185,-0.4470717022441162
1.0,Sonar,789,-0.11561866125760656,-0.47635467980295565,0,-0.0005070993914807476,-0.47635467980295565
1.0,Sonar,101,0.015212981744421927,-0.4482758620689655,0,0.01267748478701819,-0.4482758620689655
1.0,Wine,42,0.5544973544973545,-0.43428912783751494,0,0.41481481481481486,-0.43428912783751494
1.0,Wine,123,0.0883597883597883,-0.4321983273596178,0,-0.1708994708994709,-0.4321983273596178
1.0,Wine,456,0.125925925925926,-0.43189964157706096,0,-0.19576719576719576,-0.43189964157706096
